x,Close
1,167.679993
2,165.869995
3,165.550003
4,166.690002
5,168.699997
6,174.199997
7,173.539993
8,176.020004
9,175.720001
10,174.929993
11,177.580002
12,177.820007
13,177.509995
14,179.100006
15,179.649994
16,178.869995
17,178.779999
18,178.279999
19,181.440002
20,183.779999
21,182.580002
22,193.259995
23,191.490005
24,194.779999
25,193.399994
26,193.029999
27,192.529999
28,195.470001
29,193.880005
30,189.770004
31,189.539993
32,188.649994
33,188.339996
34,181.539993
35,180.729996
36,186.270004
37,186.990005
38,185.300003
39,182.720001
40,184.820007
41,185.320007
42,180.869995
43,181.059998
44,184.309998
45,182.190002
46,183.009995
47,177.470001
48,164.149994
49,167.5
50,168.169998
51,168.330002
52,173.350006
53,174.820007
54,178.100006
55,175.039993
56,177.470001
57,181.330002
58,189.009995
59,188.470001
60,187.479996
61,189.529999
62,191.139999
63,192.600006
64,188.839996
65,187.660004
66,189.5
67,193
68,193
69,195
70,197.199997
71,196.399994
72,195.759995
73,199.210007
74,202.729996
75,201.229996
76,204.869995
77,203.910004
78,203.839996
79,201.800003
80,200.779999
81,198.360001
82,202.320007
83,202.360001
84,204.660004
85,200.710007
86,199.75
87,195.940002
88,197.039993
89,194.229996
90,192.729996
91,189.020004
92,181.729996
93,184.509995
94,185.149994
95,190.160004
96,187.850006
97,185.369995
98,188.449997
99,179.710007
100,182.589996
101,183.699997
102,186.169998
103,183.809998
104,183.550003
105,182.039993
106,177.75
107,180.360001
108,181.300003
109,181.759995
110,185.570007
111,185.669998
112,182.389999
113,187.139999
114,190.899994
115,187.490005
116,188.759995
117,186.169998
118,188.490005
119,187.470001
120,187.190002
121,186.220001
122,188.080002
123,188.139999
124,190.139999
125,189.929993
126,186.820007
127,181.279999
128,182.800003
129,180.110001
130,177.100006
131,178.080002
132,175.809998
133,174.600006
134,179.380005
135,180.449997
136,179.679993
137,177.75
138,179.850006
139,180.029999
140,184.190002
141,183.279999
142,188.889999
143,189.550003
144,190.389999
145,185.850006
146,189.759995
147,182.339996
148,186.149994
149,186.380005
150,187.889999
151,189.399994
152,189.309998
153,188.25
154,191.649994
155,193.619995
156,194.720001
157,194.320007
158,191.550003
159,190.419998
160,190.839996
161,189.610001
162,194.470001
163,193.190002
164,193.149994
165,195.100006
166,197.399994
167,199.320007
168,197.509995
169,197.929993
170,198.820007
171,199.789993
172,198.970001
173,202
174,201.639999
175,199.699997
176,198.820007
177,198.710007
178,199.360001
179,201.050003
180,201.339996
181,200.869995
182,202.259995
183,196.75
184,194.110001
185,197.919998
186,198.389999
187,202.5
188,206.059998
189,206.300003
190,206.179993
191,205.119995
192,207.789993
193,208.100006
194,204.410004
195,205.25
196,209.779999
197,208.669998
198,212.600006
199,213.059998
200,215.220001
201,218.300003
202,218.059998
203,221.910004
204,219.059998
205,221.149994
206,221.770004
207,222.139999
208,221.440002
209,221.320007
210,219.759995
211,217.940002
212,214.869995
213,217.789993
214,223.229996
215,209.529999
216,201.910004
217,204.190002
218,209.830002
219,210.110001
220,210.850006
221,212.330002
222,213.059998
223,207.190002
224,210.759995
225,213.139999
226,214.179993
227,217.800003
228,217.490005
229,214.580002
230,210.179993
231,200.720001
232,196.770004
233,197.199997
234,189.75
235,192.470001
236,196.440002
237,185.889999
238,191.759995
239,185.169998
240,181.089996
241,169.5
242,178.190002
243,170.240005
244,154.470001
245,170.279999
246,146.009995
247,149.419998
248,146.960007
249,153.130005
250,149.729996
251,148.100006
